ts,sid,aid,rps,p50,p90,p99,err_rate,cb,rt_rate,reward,ce,ra
2026-04-26T05:18:03.210341,1,4,20.0,3.9042,8.6213,16.0,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:18:18.249972,1,4,20.0,4.0,8.686,14.6154,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:18:33.283020,1,4,20.0,4.0563,8.6808,10.0,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:18:48.322231,1,4,20.0,4.0316,8.6513,9.9836,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:19:03.360493,1,4,20.0,3.9109,8.4982,9.9293,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:19:18.406611,1,4,20.0,3.9542,8.5764,9.9826,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:19:33.437294,1,4,20.0,4.0,8.6689,13.75,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:19:48.467750,1,4,20.0,3.9745,8.7057,17.0588,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:20:03.517664,1,4,20.0,3.9024,8.6213,16.0,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:20:18.552502,1,4,20.0,3.8628,8.5606,15.3571,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:20:33.583431,1,4,20.0,4.0,8.6655,12.7273,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:20:48.614399,1,4,20.0,3.9675,8.6034,10.0,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:21:03.645789,1,4,20.0,3.8949,8.5179,9.9643,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:21:18.708461,1,4,20.0,3.859,8.4432,9.9267,0.0,0.0,0.0,0.4,10,4
2026-04-26T05:23:29.721328,2,0,20.0222,4.5103,201.5591,245.1559,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:23:44.751749,2,0,20.0222,4.5458,201.2094,245.1209,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:23:59.784486,2,0,20.0889,4.5492,199.2481,244.9248,0.0,0.0,0.0,0.4018,2,1
2026-04-26T05:24:14.815636,2,0,19.9778,4.5942,200.0,245.0,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:24:29.846957,2,0,19.9778,4.6379,202.0641,245.2064,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:24:44.877950,2,0,19.9556,4.5884,202.3063,245.2306,0.0,0.0,0.0,0.3991,2,1
2026-04-26T05:24:59.926963,2,0,20.0222,4.6093,204.698,245.4698,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:25:14.965169,2,0,19.9778,4.5528,203.2414,245.3241,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:25:29.985289,2,0,20.0222,4.59,203.2872,245.3287,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:25:45.015526,2,0,20.0,4.5488,202.9094,245.2909,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:26:00.039400,2,0,20.0444,4.5488,202.1809,245.2181,0.0,0.0,0.0,0.4009,2,1
2026-04-26T05:26:15.062656,2,0,19.9778,4.5787,202.7448,245.2745,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:26:30.097535,2,0,19.9778,4.5273,199.1917,244.9192,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:26:45.141894,2,0,19.9778,4.498,199.4382,244.9438,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:27:00.175837,2,0,19.9778,4.4365,194.3388,244.4339,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:27:15.206933,2,0,20.0,4.5224,198.6122,244.8612,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:27:30.233550,2,0,20.0,4.4859,198.4733,244.8473,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:27:45.266905,2,0,20.0667,4.4827,200.6752,245.0675,0.0,0.0,0.0,0.4013,2,1
2026-04-26T05:28:00.305435,2,0,19.9778,4.4355,198.9773,244.8977,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:28:15.336257,2,0,20.0,4.4705,200.0,245.0,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:28:30.375791,2,0,20.0,4.4028,201.5591,245.1559,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:28:45.413878,2,0,20.0222,4.3788,200.6044,245.0604,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:29:00.457541,2,0,20.0,4.3828,198.9773,244.8977,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:29:15.520298,2,0,19.9778,4.4469,197.4708,244.7471,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:29:30.557238,2,0,19.9778,4.5111,198.6122,244.8612,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:29:45.592480,2,0,20.0222,4.5051,201.0326,245.1033,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:30:00.619163,2,0,20.0,4.5899,203.0139,245.3014,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:30:15.648956,2,0,20.0444,4.6274,203.3966,245.3397,0.0,0.0,0.0,0.4009,2,1
2026-04-26T05:30:30.677567,2,0,20.0,4.6203,201.7857,245.1786,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:30:45.725948,2,0,20.0,4.5909,197.6163,244.7616,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:31:00.757572,2,0,20.0,4.5141,195.1829,244.5183,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:31:15.784624,2,0,20.0222,4.4901,196.7913,244.6791,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:31:30.807575,2,0,20.0,4.4503,198.9205,244.892,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:31:45.835812,2,0,19.9778,4.4911,199.382,244.9382,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:32:00.859894,2,0,20.0,4.5484,196.7589,244.6759,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:32:15.885859,2,0,20.0,4.5927,198.2759,244.8276,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:32:30.933999,2,0,20.0222,4.5992,198.1346,244.8135,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:32:45.961084,2,0,20.0,4.6805,201.0326,245.1033,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:33:00.991457,2,0,20.0,4.6875,200.8545,245.0855,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:33:16.022540,2,0,19.9556,4.6507,203.5052,245.3505,0.0,0.0,0.0,0.3991,2,1
2026-04-26T05:33:31.045989,2,0,19.9778,4.5753,203.7158,245.3716,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:33:46.075710,2,0,20.0,4.5501,204.3919,245.4392,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:34:01.106876,2,0,20.0,4.605,202.8497,245.285,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:34:16.137407,2,0,20.0,4.5779,200.6752,245.0675,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:34:31.171381,2,0,20.0,4.6266,199.8141,244.9814,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:34:46.200850,2,0,19.9778,4.5934,199.6828,244.9683,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:35:01.223607,2,0,19.9778,4.6341,201.1957,245.1196,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:35:16.252812,2,0,20.0,4.6352,201.2094,245.1209,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:35:31.283256,2,0,20.0444,4.6348,202.9617,245.2962,0.0,0.0,0.0,0.4009,2,1
2026-04-26T05:35:46.331245,2,0,20.0222,4.5528,201.3309,245.1331,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:36:01.363783,2,0,19.9778,4.3752,198.416,244.8416,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:36:16.394784,2,0,20.0,4.3937,196.5217,244.6522,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:36:31.425341,2,0,19.9778,4.4513,195.7831,244.5783,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:36:46.455189,2,0,20.0,4.501,197.8764,244.7876,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:37:01.485997,2,0,19.9778,4.432,198.5551,244.8555,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:37:16.526535,2,0,20.0,4.4269,199.9444,244.9944,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:37:31.558351,2,0,20.0444,4.4809,197.4125,244.7412,0.0,0.0,0.0,0.4009,2,1
2026-04-26T05:37:46.588467,2,0,20.0222,4.502,194.2769,244.4277,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:38:01.619586,2,0,20.0444,4.5328,196.2151,244.6215,0.0,0.0,0.0,0.4009,2,1
2026-04-26T05:38:16.650301,2,0,19.9556,4.5172,200.1292,245.0129,0.0,0.0,0.0,0.3991,2,1
2026-04-26T05:38:31.680725,2,0,19.9778,4.577,204.0306,245.4031,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:38:46.704003,2,0,20.0,4.4851,201.2635,245.1264,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:39:01.741783,2,0,20.0222,4.5131,200.9636,245.0964,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:39:16.777023,2,0,20.0,4.4286,197.3828,244.7383,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:39:31.807055,2,0,19.9333,4.6398,202.7448,245.2745,0.0,0.0,0.0,0.3987,2,1
2026-04-26T05:39:46.837934,2,0,20.0,4.6496,202.4648,245.2465,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:40:01.867055,2,0,20.0,4.6645,203.4536,245.3454,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:40:16.897848,2,0,20.0222,4.5432,200.1292,245.0129,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:40:31.937473,2,0,20.0,4.5153,201.1413,245.1141,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:40:46.972177,2,0,20.0,4.6208,202.2438,245.2244,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:41:02.002514,2,0,20.0,4.6653,203.7671,245.3767,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:41:17.031408,2,0,20.0222,4.6584,204.0306,245.4031,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:41:32.062653,2,0,20.0222,4.6253,204.0816,245.4082,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:41:47.092996,2,0,19.9778,4.544,202.6316,245.2632,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:42:02.136082,2,0,19.9556,4.6933,203.8737,245.3874,0.0,0.0,0.0,0.3991,2,1
2026-04-26T05:42:17.165936,2,0,19.9778,4.6667,203.5517,245.3552,0.0,0.0,0.0,0.3996,2,1
2026-04-26T05:42:32.195573,2,0,20.0222,4.6574,202.9617,245.2962,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:42:47.225796,2,0,20.0,4.5365,202.3498,245.235,0.0,0.0,0.0,0.4,2,1
2026-04-26T05:43:02.257049,2,0,20.0222,4.5347,200.4396,245.044,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:43:17.296087,2,0,20.0222,4.502,200.3125,245.0312,0.0,0.0,0.0,0.4004,2,1
2026-04-26T05:44:17.785466,2,1,20.0,4.5658,202.4648,245.2465,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:44:32.816509,2,1,20.0,4.5663,201.7321,245.1732,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:44:47.848096,2,1,19.9778,4.4929,201.0326,245.1033,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:45:02.881077,2,1,20.0,4.5234,197.8185,244.7819,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:45:17.911466,2,1,20.0444,4.4777,199.6828,244.9683,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:45:32.953581,2,1,20.0,4.4949,198.7262,244.8726,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:45:47.988345,2,1,20.0,4.4509,200.3506,245.0351,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:46:03.017555,2,1,19.9111,4.519,197.8764,244.7876,0.0,0.0,0.0,0.3982,3,1
2026-04-26T05:46:18.045648,2,1,20.0,4.623,201.6129,245.1613,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:46:33.080108,2,1,20.0,4.5789,201.4388,245.1439,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:46:48.109427,2,1,20.0889,4.507,201.2094,245.1209,0.0,0.0,0.0,0.4018,3,1
2026-04-26T05:47:03.157170,2,1,19.9778,4.5388,201.1413,245.1141,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:47:18.193380,2,1,20.0222,4.5378,197.9038,244.7904,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:47:33.223223,2,1,19.9778,4.5441,197.3242,244.7324,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:47:48.259377,2,1,20.0222,4.4531,195.7229,244.5723,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:48:03.289939,2,1,19.9556,4.493,199.6828,244.9683,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:48:18.334821,2,1,20.0,4.5071,200.1845,245.0185,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:48:33.363486,2,1,20.0,4.4545,196.3095,244.631,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:48:48.397239,2,1,20.0444,4.4438,192.6059,244.2606,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:49:03.425782,2,1,19.9778,4.4563,190.5921,244.0592,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:49:18.456429,2,1,19.9556,4.5844,198.7262,244.8726,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:49:33.487730,2,1,19.9556,4.5942,200.8394,245.0839,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:49:48.521096,2,1,19.9778,4.5434,203.1771,245.3177,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:50:03.563616,2,1,20.0444,4.5861,203.7158,245.3716,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:50:18.602202,2,1,19.9778,4.6091,203.5052,245.3505,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:50:33.633381,2,1,20.0444,4.6894,204.95,245.495,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:50:48.656933,2,1,20.0222,4.5519,203.0662,245.3066,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:51:03.686512,2,1,20.0667,4.4538,201.6129,245.1613,0.0,0.0,0.0,0.4013,3,1
2026-04-26T05:51:18.716909,2,1,19.9778,4.4737,199.7388,244.9739,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:51:33.754517,2,1,19.9556,4.6117,201.6904,245.169,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:51:48.779459,2,1,19.9778,4.6795,202.9545,245.2955,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:52:03.809730,2,1,20.0,4.6793,206.5916,245.6592,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:52:18.835148,2,1,20.0222,4.6454,203.391,245.3391,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:52:33.866723,2,1,20.0,4.7131,203.7713,245.3771,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:52:48.893909,2,1,20.0444,4.728,201.0326,245.1033,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:53:03.932265,2,1,19.9556,4.6386,201.6129,245.1613,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:53:18.966580,2,1,19.9556,4.6502,201.1413,245.1141,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:53:33.999408,2,1,19.9778,4.6687,200.4396,245.044,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:53:49.030490,2,1,20.0667,4.7113,199.9444,244.9944,0.0,0.0,0.0,0.4013,3,1
2026-04-26T05:54:04.058937,2,1,20.0444,4.6987,201.6786,245.1679,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:54:19.087461,2,1,20.0,4.6149,201.3849,245.1385,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:54:34.116308,2,1,20.0,4.5601,200.7299,245.073,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:54:49.157001,2,1,19.9778,4.5282,198.1346,244.8135,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:55:04.187917,2,1,20.0,4.5533,199.4944,244.9494,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:55:19.218445,2,1,19.9778,4.5943,201.9039,245.1904,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:55:34.252482,2,1,20.0,4.7034,204.2373,245.4237,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:55:49.280682,2,1,19.9556,4.7302,202.1809,245.2181,0.0,0.0,0.0,0.3991,3,1
2026-04-26T05:56:04.307258,2,1,19.9778,4.7436,201.0182,245.1018,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:56:19.339703,2,1,20.0,4.682,200.0,245.0,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:56:34.370607,2,1,20.0222,4.6393,199.7026,244.9703,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:56:49.403249,2,1,20.0,4.5822,198.0192,244.8019,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:57:04.433938,2,1,20.0444,4.506,198.4733,244.8473,0.0,0.0,0.0,0.4009,3,1
2026-04-26T05:57:19.462176,2,1,20.0,4.513,200.8394,245.0839,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:57:34.491572,2,1,20.0222,4.5271,201.6129,245.1613,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:57:49.520023,2,1,20.0,4.497,199.0,244.9,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:58:04.568380,2,1,20.0,4.503,197.6163,244.7616,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:58:19.599231,2,1,20.0,4.5837,199.7388,244.9739,0.0,0.0,0.0,0.4,3,1
2026-04-26T05:58:34.621378,2,1,19.9778,4.5556,201.4388,245.1439,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:58:49.651843,2,1,19.9778,4.511,199.4382,244.9438,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:59:04.679901,2,1,20.0222,4.4471,197.207,244.7207,0.0,0.0,0.0,0.4004,3,1
2026-04-26T05:59:19.710245,2,1,19.9778,4.5434,198.9205,244.892,0.0,0.0,0.0,0.3996,3,1
2026-04-26T05:59:34.758703,2,1,20.0667,4.5484,200.7299,245.073,0.0,0.0,0.0,0.4013,3,1
2026-04-26T05:59:49.796672,2,1,19.9778,4.4774,201.0326,245.1033,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:00:04.829894,2,1,19.9778,4.4784,199.382,244.9382,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:00:19.860037,2,1,19.9556,4.5278,199.5709,244.9571,0.0,0.0,0.0,0.3991,3,1
2026-04-26T06:00:34.892306,2,1,20.0,4.6488,201.6667,245.1667,0.0,0.0,0.0,0.4,3,1
2026-04-26T06:00:49.920658,2,1,20.0667,4.6115,200.6044,245.0604,0.0,0.0,0.0,0.4013,3,1
2026-04-26T06:01:04.999419,2,1,20.0222,4.633,202.1809,245.2181,0.0,0.0,0.0,0.4004,3,1
2026-04-26T06:01:20.056296,2,1,20.0222,5.3593,199.3258,244.9326,0.0,0.0,0.0,0.4004,3,1
2026-04-26T06:01:35.086120,2,1,19.9778,6.5152,197.7606,244.7761,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:01:50.122638,2,1,20.0222,6.9032,194.5062,244.4506,0.0,0.0,0.0,0.4004,3,1
2026-04-26T06:02:05.208015,2,1,19.9778,6.6463,197.1176,244.7118,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:02:20.243945,2,1,20.0,7.0545,200.3676,245.0368,0.0,0.0,0.0,0.4,3,1
2026-04-26T06:02:35.281356,2,1,20.0,7.1921,200.2574,245.0257,0.0,0.0,0.0,0.4,3,1
2026-04-26T06:02:50.312945,2,1,19.9778,7.2717,197.0898,244.709,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:03:05.396502,2,1,20.0222,6.9878,196.581,244.6581,0.0,0.0,0.0,0.4004,3,1
2026-04-26T06:03:20.420001,2,1,19.9333,7.0401,197.6163,244.7616,0.0,0.0,0.0,0.3987,3,1
2026-04-26T06:03:35.450723,2,1,20.0444,6.7298,200.4945,245.0495,0.0,0.0,0.0,0.4009,3,1
2026-04-26T06:03:50.481102,2,1,19.9778,5.7555,199.7584,244.9758,0.0,0.0,0.0,0.3996,3,1
2026-04-26T06:04:05.509558,2,1,20.0222,4.9281,199.3609,244.9361,0.0,0.0,0.0,0.4004,3,1
2026-04-26T06:05:06.044476,2,2,20.0,4.7336,203.3966,245.3397,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:05:21.074144,2,2,20.0,4.6846,203.8225,245.3823,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:05:36.105083,2,2,20.0667,4.6958,201.8393,245.1839,0.0,0.0,0.0,0.4013,5,2
2026-04-26T06:05:51.132319,2,2,19.9778,4.6468,199.1353,244.9135,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:06:06.180015,2,2,20.0,4.6082,199.3045,244.9305,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:06:21.217224,2,2,19.9556,4.6033,198.4733,244.8473,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:06:36.250101,2,2,20.0444,4.483,193.9375,244.3938,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:06:51.282661,2,2,19.9556,4.4191,192.2436,244.2244,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:07:06.306727,2,2,20.0,4.4861,197.9344,244.7934,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:07:21.343442,2,2,19.9778,4.6345,203.613,245.3613,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:07:36.376749,2,2,20.0222,4.7089,204.4949,245.4495,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:07:51.411657,2,2,20.0,4.5412,201.5054,245.1505,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:08:06.442905,2,2,20.0,4.5,198.5057,244.8506,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:08:21.476772,2,2,19.9778,4.502,200.4228,245.0423,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:08:36.504560,2,2,19.9778,4.6576,200.5495,245.0549,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:08:51.531022,2,2,20.0,4.668,203.1834,245.3183,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:09:06.573230,2,2,20.0444,4.6729,202.5789,245.2579,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:09:21.609921,2,2,20.0444,4.5449,200.0,245.0,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:09:36.648565,2,2,19.9778,4.5542,197.6163,244.7616,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:09:51.679460,2,2,19.9556,4.512,197.2656,244.7266,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:10:06.706721,2,2,20.0,4.5854,199.4382,244.9438,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:10:21.730787,2,2,20.0444,4.5,199.0566,244.9057,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:10:36.773337,2,2,20.0222,4.5815,198.2759,244.8276,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:10:51.806063,2,2,19.9778,4.5847,198.8068,244.8807,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:11:06.836789,2,2,20.0,4.6245,199.5506,244.9551,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:11:21.866921,2,2,19.9778,4.5502,200.9091,245.0909,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:11:36.895515,2,2,20.0222,4.501,201.6667,245.1667,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:11:51.924475,2,2,19.9333,4.5903,202.3063,245.2306,0.0,0.0,0.0,0.3987,5,2
2026-04-26T06:12:06.964167,2,2,20.0,4.6473,202.6842,245.2684,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:12:21.991069,2,2,19.9333,4.6736,202.2438,245.2244,0.0,0.0,0.0,0.3987,5,2
2026-04-26T06:12:37.021407,2,2,20.0222,4.6723,203.8699,245.387,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:12:52.049529,2,2,20.0444,4.6033,202.9617,245.2962,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:13:07.079290,2,2,20.0444,4.5942,203.391,245.3391,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:13:22.107907,2,2,20.0,4.48,201.087,245.1087,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:13:37.138557,2,2,19.9778,4.5967,202.2438,245.2244,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:13:52.178721,2,2,20.0444,4.6646,203.5567,245.3557,0.0,0.0,0.0,0.4009,5,2
2026-04-26T06:14:07.205338,2,2,20.0222,4.7155,204.1356,245.4136,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:14:22.236675,2,2,19.9778,4.6315,201.2094,245.1209,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:14:37.264923,2,2,19.9556,4.508,198.0192,244.8019,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:14:52.301644,2,2,20.0,4.536,196.0,244.6,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:15:07.329944,2,2,20.0222,4.4921,197.7326,244.7733,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:15:22.377528,2,2,20.0222,4.5449,200.1845,245.0185,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:15:37.413275,2,2,19.9778,4.4716,200.4945,245.0495,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:15:52.447559,2,2,19.9556,4.5,199.5149,244.9515,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:16:07.479582,2,2,19.9778,4.5181,199.2481,244.9248,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:16:22.510089,2,2,20.0222,4.5372,198.416,244.8416,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:16:37.554460,2,2,20.0667,4.5766,199.7584,244.9758,0.0,0.0,0.0,0.4013,5,2
2026-04-26T06:16:52.585214,2,2,20.0222,4.6293,199.382,244.9382,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:17:07.613572,2,2,19.9778,4.758,202.8497,245.285,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:17:22.648351,2,2,19.9556,4.8217,202.412,245.2412,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:17:37.679789,2,2,19.9778,4.7356,203.0208,245.3021,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:17:52.710222,2,2,20.0,4.6891,200.8,245.08,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:18:07.741185,2,2,19.9556,4.5868,202.1277,245.2128,0.0,0.0,0.0,0.3991,5,2
2026-04-26T06:18:22.787448,2,2,20.0222,4.5643,200.6044,245.0604,0.0,0.0,0.0,0.4004,5,2
2026-04-26T06:18:37.822481,2,2,20.0,4.5226,201.3718,245.1372,0.0,0.0,0.0,0.4,5,2
2026-04-26T06:18:52.853692,2,2,20.0667,4.5285,200.1111,245.0111,0.0,0.0,0.0,0.4013,5,2
2026-04-26T06:19:07.885234,2,2,19.9778,4.5479,200.2399,245.024,0.0,0.0,0.0,0.3996,5,2
2026-04-26T06:19:22.916163,2,2,20.0222,4.501,198.9434,244.8943,0.0,0.0,0.0,0.4004,5,2
